Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum,HomicideClr_sum,RobberyClr_sum,AggAssaultClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,NRESBUR_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
1985,Contra Costa County,Contra Costa E. Bay Reg. Park Dist.,2,2,2,5,79,1,0,1,0,0,16,0,0,1,1,0,0,0,0,0,2,5,0,0,5,0,1,0,0,3,1,36,7,11,24,37
1985,Contra Costa County,Contra Costa BART,0,36,10,2,631,0,5,5,0,11,46,4,5,1,26,0,0,0,0,0,36,2,0,0,2,15,9,0,36,2,4,79,128,103,145,255
1985,Contra Costa County,Santa Fe Railroad  Contra Costa,0,0,16,0,23,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,5,8,4
1985,Contra Costa County,Contra Costa SP RR,0,0,6,2,8,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,5,6,2,0,0
1985,Contra Costa County,Contra Costa Community College,0,5,1,22,219,0,0,0,1,1,2,1,1,0,3,0,0,0,0,0,5,14,8,1,21,0,0,0,11,50,3,66,28,28,60,103
1985,Contra Costa County,Danville,1,6,13,196,551,0,2,12,31,17,52,2,2,1,1,2,0,0,1,0,0,110,86,141,55,0,0,22,70,140,4,67,116,111,160,164
1985,Contra Costa County,San Ramon,0,8,12,171,563,0,3,8,43,9,56,4,1,1,2,2,1,1,0,0,0,83,88,115,56,0,1,35,110,119,5,55,156,135,139,133
1985,Contra Costa County,Diablo DPR,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,4,3,2
1985,Contra Costa County,Contra Costa State Police,0,0,2,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,6,10,0,0,0,0,5,0,3,3,1,7,4
1985,Contra Costa County,CA Highway Patrol - Contra Costa,0,0,0,0,57,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1985,Del Norte County,Del Norte Co. Sheriff's Department,3,2,57,276,295,3,1,30,38,2,48,1,1,0,0,0,0,0,1,0,0,145,131,162,114,0,2,17,42,60,4,90,67,57,109,62
1985,Del Norte County,Crescent City,0,6,30,109,228,0,1,23,22,9,69,2,1,0,3,1,0,0,2,0,0,76,33,28,81,1,2,67,36,65,6,16,23,23,73,109
1985,Del Norte County,CA Highway Patrol - Del Norte,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,El Dorado County,El Dorado Co. Sheriff's Department,5,12,117,1162,1169,3,6,97,184,9,218,5,2,0,5,1,1,1,6,0,2,861,301,661,501,1,1,63,35,172,14,592,306,255,277,331
1985,El Dorado County,Placerville,2,6,18,127,328,2,5,8,13,11,85,3,2,1,0,0,0,0,3,0,2,81,46,35,92,0,0,58,11,45,16,122,52,29,86,161
1985,El Dorado County,South Lake Tahoe,1,54,54,567,933,0,16,39,71,14,181,26,3,3,22,18,1,0,5,7,5,343,224,238,329,1,7,130,104,251,22,155,175,190,242,326
1985,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,El Dorado County,Marshall Gold DPR,0,0,0,7,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,5,0,0,0,0,2,0,9,0,2,3,8
1985,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,29,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1985,Fresno County,CA Highway Patrol - Fresno,0,0,3,0,9,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1986,Fresno County,CA Highway Patrol - Fresno,0,0,6,0,21,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1987,Fresno County,CA Highway Patrol - Fresno,0,0,4,0,25,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1988,Fresno County,CA Highway Patrol - Fresno,0,0,3,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1989,Fresno County,CA Highway Patrol - Fresno,0,0,2,0,27,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26
1990,Fresno County,CA Highway Patrol - Fresno,0,0,6,0,27,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1991,Fresno County,CA Highway Patrol - Fresno,0,0,0,0,24,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,22
1992,Fresno County,CA Highway Patrol - Fresno,0,0,2,0,37,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1993,Fresno County,CA Highway Patrol - Fresno,0,0,2,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1994,Fresno County,CA Highway Patrol - Fresno,0,0,4,0,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1995,Fresno County,CA Highway Patrol - Fresno,0,0,0,7,17,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,5,2,2,5,0,0,0,0,0,0,9,3,3,2,9
1996,Fresno County,CA Highway Patrol - Fresno,0,0,4,4,20,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,2,5,0,0,15
1997,Fresno County,CA Highway Patrol - Fresno,0,0,6,1,1,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1998,Fresno County,CA Highway Patrol - Fresno,0,0,7,2,11,0,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,3,5,0,3,3
1999,Fresno County,CA Highway Patrol - Fresno,0,2,3,1,1,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2000,Fresno County,CA Highway Patrol - Fresno,0,0,2,2,17,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,6,0,5,8,1,1,7
2001,Fresno County,CA Highway Patrol - Fresno,0,0,0,3,22,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,4,0,5,2,6,3,11
2002,Fresno County,CA Highway Patrol - Fresno,0,0,0,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,5
2003,Fresno County,CA Highway Patrol - Fresno,0,0,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,5
2004,Fresno County,CA Highway Patrol - Fresno,0,0,1,1,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0
1985,Glenn County,Glenn Co. Sheriff's Department,2,3,57,131,84,1,1,52,18,0,10,0,2,0,1,1,0,1,1,0,0,122,9,118,13,0,0,0,0,27,0,57,61,14,6,3
1985,Glenn County,Orland,0,3,10,108,173,0,0,5,18,3,34,0,1,0,2,0,0,0,0,0,0,34,74,53,55,0,2,35,12,33,1,46,31,10,40,92
1985,Glenn County,Willows,0,4,4,71,204,0,3,4,11,4,46,1,1,0,2,0,1,0,1,1,0,61,10,34,37,2,0,26,35,54,0,38,17,16,89,82
1985,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Glenn County,CA Highway Patrol - Glenn,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Humboldt County,Humboldt Co. Sheriff's Department,4,15,138,672,955,5,4,65,41,14,70,7,1,1,6,0,1,4,3,0,0,372,300,490,182,1,0,64,78,205,30,162,188,188,253,326
1985,Humboldt County,Arcata,1,7,38,159,538,1,3,32,35,5,147,3,0,0,4,4,0,0,1,0,2,71,88,83,76,0,1,118,66,49,7,118,29,59,180,270
1985,Humboldt County,Eureka,2,35,111,770,1738,2,12,50,59,27,371,12,7,0,16,3,2,1,7,1,3,515,255,465,305,0,5,367,225,170,20,335,269,289,551,629
1985,Humboldt County,Ferndale,0,0,5,10,23,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,3,7,5,5,0,0,3,3,1,0,7,6,1,11,5
1985,Humboldt County,Fortuna,0,2,71,105,285,0,1,56,13,9,102,0,1,0,1,1,0,0,0,0,0,75,30,53,52,0,1,75,32,35,4,64,28,20,78,159
1985,Humboldt County,Rio Dell,0,0,23,40,56,0,0,16,2,1,7,0,0,0,0,0,0,0,0,0,0,30,10,21,19,0,0,5,9,17,0,10,6,10,16,24
1985,Humboldt County,CSU Humboldt (Arcata),0,0,4,19,197,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,12,7,5,14,0,0,1,15,109,2,30,11,21,55,110
1985,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Humboldt County,Eel River DPR,0,0,1,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,1,56,9,4,19,31
1985,Humboldt County,Northern Coast Redwoods DPR,0,0,0,13,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,4,7,6,0,0,0,0,0,0,23,8,3,13,10
1985,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Imperial County,Imperial Co. Sheriff's Department,2,25,113,668,967,1,4,43,29,2,13,11,2,4,8,0,0,0,6,0,9,498,170,433,235,3,0,19,75,72,1,577,344,250,218,155
1985,Imperial County,Brawley,2,45,90,538,904,1,14,66,86,16,129,6,9,2,28,8,2,0,13,0,3,472,66,366,172,0,4,72,222,124,3,94,120,116,407,261
1985,Imperial County,Calexico,0,35,57,425,1196,0,7,42,36,154,165,4,15,1,15,6,3,1,0,0,7,413,12,264,161,10,44,190,213,45,37,183,134,203,461,398
1985,Imperial County,El Centro,0,44,100,1027,2247,0,6,36,73,13,367,8,6,5,25,4,1,3,2,1,4,740,287,652,375,3,18,531,481,226,4,196,121,164,765,1197
1985,Imperial County,Holtville,0,1,2,94,221,0,1,2,2,12,9,0,0,1,0,0,0,0,1,0,0,51,43,65,29,3,0,14,80,26,0,33,36,58,110,17
1985,Imperial County,Imperial,1,1,4,55,159,1,0,4,5,2,3,1,0,0,0,1,0,0,0,0,0,45,10,24,31,0,0,3,50,0,0,36,33,27,59,40
1985,Imperial County,Westmorland,0,1,10,18,35,0,1,5,1,0,3,0,0,0,1,0,0,0,0,0,0,15,3,12,6,0,0,2,7,3,1,12,6,4,13,12
1985,Imperial County,Union Pacific RR - Imperial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Imperial County,Montane DPR,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,9,1,4,5,0
1985,Imperial County,Imperial State Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1985,Inyo County,Inyo Co. Sheriff's Department,2,2,34,98,222,2,0,29,18,2,35,1,0,0,1,1,0,0,0,0,1,48,50,46,52,0,0,17,20,30,0,82,51,40,61,70
1985,Inyo County,Bishop,0,0,7,12,127,0,0,7,8,3,50,0,0,0,0,0,0,0,0,0,0,5,7,3,9,0,0,22,17,34,5,19,17,16,47,47
1985,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Kern County,Kern Co. Sheriff's Department,34,486,1073,4455,8507,17,136,698,843,183,1470,122,96,57,211,38,16,67,73,4,146,2895,1560,2899,1556,13,31,872,942,551,20,4166,1566,1211,1912,3818
1985,Kern County,Arvin,1,10,63,138,226,0,5,26,32,8,52,2,3,1,4,0,0,3,2,0,0,88,50,123,15,1,0,39,63,20,0,50,24,33,91,78
1985,Kern County,Bakersfield,17,599,517,3856,7022,13,177,385,799,246,2406,198,88,71,242,74,15,111,47,9,119,2424,1432,2661,1195,8,108,2038,567,974,34,1023,1299,1073,1792,2858
1985,Kern County,Delano,0,27,79,282,489,0,8,45,43,11,151,6,6,4,11,6,2,2,6,0,0,219,63,167,115,2,8,152,121,32,1,64,72,123,115,179
1985,Kern County,Maricopa,0,1,12,13,16,0,1,11,4,0,5,0,0,0,1,0,0,0,1,0,0,4,9,11,2,0,0,0,2,4,0,5,2,3,4,7
1985,Kern County,McFarland,1,5,17,72,85,1,0,15,4,6,5,1,2,0,2,0,0,2,1,0,1,47,25,59,13,0,2,7,25,11,1,13,7,11,44,23
1985,Kern County,Ridgecrest,2,15,116,253,494,2,10,74,104,22,107,2,7,2,4,5,0,2,5,0,3,139,114,165,88,0,1,59,72,109,6,67,71,88,195,140
1985,Kern County,Shafter,1,3,35,139,332,1,0,14,37,1,83,1,0,0,2,0,0,1,0,0,1,69,70,82,57,0,0,86,31,51,5,76,32,48,106,146
1985,Kern County,Taft,0,0,40,103,221,0,0,22,4,23,40,0,0,0,0,0,0,0,0,0,0,63,40,60,43,0,0,45,26,45,5,37,48,36,58,79
1985,Kern County,Tehachapi,0,1,5,19,100,0,0,5,8,4,34,1,0,0,0,0,1,0,0,0,0,10,9,10,9,0,0,23,7,19,0,22,14,13,23,50
1985,Kern County,California City,0,1,27,25,61,0,0,22,6,2,10,1,0,0,0,1,0,0,0,0,0,15,10,19,6,1,0,5,4,13,0,25,5,14,20,22
1985,Kern County,China Lake,0,1,46,59,236,0,0,10,10,2,11,0,0,0,1,0,0,0,0,0,1,35,24,25,34,0,0,5,34,43,1,104,57,32,84,63
1985,Kern County,Stallion Springs,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1985,Kern County,Bear Valley,0,0,1,5,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,4,0,6,1,5,3,2
1985,Kern County,Santa Fe Railroad Kern,0,0,12,1,12,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,1,2,2,7
1985,Kern County,Kern SP RR,0,0,2,2,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7,5,1,3,2
1985,Kern County,CSU Bakersfield,0,0,1,13,55,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,3,10,10,3,0,0,0,5,39,0,6,4,4,18,29
1985,Kern County,Kern State Police,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4,0,9,0,1,4,10
1985,Kern County,CA Highway Patrol - Kern,0,0,5,0,63,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
1985,Kings County,Kings Co. Sheriff's Department,4,24,238,548,764,3,8,142,79,13,122,8,4,1,11,4,2,2,3,0,7,346,202,289,259,1,6,29,117,84,7,285,120,156,270,218
1985,Kings County,Corcoran,0,12,33,135,304,0,5,19,14,9,66,2,2,2,6,0,0,3,1,0,0,92,43,106,29,0,0,60,56,27,0,52,35,40,114,115
1985,Kings County,Hanford,1,37,51,340,1266,1,14,40,61,29,316,12,4,3,18,9,0,0,8,0,20,220,120,217,123,0,3,312,208,196,7,124,77,157,510,522
1985,Kings County,Lemoore,1,7,25,137,363,1,3,14,19,9,62,1,0,0,6,1,1,1,0,0,2,67,70,99,38,2,23,38,67,21,10,85,54,66,130,113
1985,Kings County,Santa Fe Railroad Kings,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,2,2
1985,Kings County,Union Pacific RR - Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Kings County,Porterville Developmental Center,0,0,1,1,23,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,2,11,1,3,8,11
1985,Kings County,Kings State Police,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1985,Kings County,CA Highway Patrol - Kings,0,0,1,0,9,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1985,Lake County,Lake Co. Sheriff's Department,1,8,314,560,575,0,1,56,52,1,29,3,1,2,2,0,2,0,2,0,2,378,182,415,145,1,0,33,31,84,7,240,158,101,137,179
1985,Lake County,Lakeport,0,7,21,106,179,0,3,7,16,1,52,1,1,0,5,0,2,0,3,0,2,74,32,44,62,1,4,57,10,25,1,48,22,18,46,93
1985,Lake County,Clearlake,0,8,30,343,576,0,2,19,27,5,168,2,2,1,3,3,2,1,1,0,1,249,94,233,110,0,0,154,49,66,6,174,76,62,174,264
1985,Lake County,Clear Lake DPR,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11,5,0,5,4
1985,Lake County,CA Highway Patrol - Lake,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Lassen County,Lassen Co. Sheriff's Department,1,2,63,118,114,1,0,36,21,1,5,1,0,0,1,0,0,0,0,0,0,73,45,72,46,0,0,1,5,30,0,49,36,17,47,14
1985,Lassen County,Susanville,0,3,69,92,191,0,1,26,27,12,66,0,1,0,2,0,1,0,0,0,2,59,33,42,50,2,2,46,10,38,0,32,28,25,57,81
1985,Lassen County,Union Pacific RR - Lassen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Lassen County,Lassen State Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Lassen County,CA Highway Patrol - Lassen,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1985,Los Angeles County,Los Angeles Co. Sheriff's Department,164,3822,6118,14937,17221,63,995,3908,1938,663,2031,1279,516,315,1712,367,90,282,296,56,988,10073,4864,9855,5082,174,289,1832,1316,1528,89,3314,5388,2673,4748,4412
1985,Los Angeles County,Alhambra,4,199,251,1104,2079,5,73,139,186,55,538,102,25,7,65,28,13,32,10,12,76,747,357,660,444,27,52,537,162,129,5,816,598,359,515,607
1985,Los Angeles County,Arcadia,2,73,76,547,1347,2,20,48,72,32,265,44,6,5,18,25,2,1,10,4,7,408,139,333,214,12,14,239,196,178,5,199,347,269,406,325
1985,Los Angeles County,Artesia,0,36,72,171,237,0,11,42,7,7,20,19,5,3,9,13,0,4,0,2,7,104,67,94,77,0,3,39,39,19,1,42,51,49,83,54
1985,Los Angeles County,Avalon,0,2,7,62,88,0,0,3,6,3,10,0,0,1,1,0,0,0,0,0,1,30,32,25,37,0,0,9,11,18,2,40,22,13,32,21
1985,Los Angeles County,Azusa,4,97,119,711,1237,3,24,71,108,21,170,41,14,13,29,32,4,1,11,3,31,542,169,515,196,0,7,116,239,36,1,532,205,189,374,469
1985,Los Angeles County,Baldwin Park,9,178,205,1607,749,2,18,34,67,14,37,53,23,40,62,43,5,15,9,4,61,1155,452,997,610,0,4,2,1,18,0,715,136,86,268,259
1985,Los Angeles County,Bell,1,159,96,493,374,1,12,41,26,2,86,56,12,9,82,9,2,21,13,6,2,379,114,236,257,9,30,95,73,49,1,60,69,37,138,130
1985,Los Angeles County,Bellflower,3,169,227,900,1132,2,43,166,137,48,109,77,27,7,58,29,6,28,14,5,42,580,320,603,297,7,10,205,213,115,5,199,263,182,416,271
1985,Los Angeles County,Bell Gardens,6,159,260,538,885,1,34,87,47,7,73,57,21,12,69,9,4,29,7,2,2,446,92,377,161,1,8,71,214,106,9,88,150,98,322,315
1985,Los Angeles County,La Habra Heights,1,1,18,64,37,0,0,10,5,0,3,0,0,1,0,0,0,0,1,0,0,35,29,49,15,0,0,1,0,6,1,19,14,8,10,5
1985,Los Angeles County,Santa Fe Railroad Los Angeles,0,0,40,16,56,0,0,14,0,1,10,0,0,0,0,0,0,0,0,0,0,15,1,0,16,0,0,0,0,1,1,36,29,9,5,13
1985,Los Angeles County,Los Angeles Housing Authority,0,5,22,45,27,0,0,6,5,1,1,0,1,0,4,0,0,0,0,0,0,33,12,37,8,0,0,0,7,5,0,1,4,5,14,4
1985,Los Angeles County,Southern Pacific RR - Los Angeles,0,1,42,121,187,0,0,13,50,0,25,0,0,0,1,0,0,0,0,0,0,120,1,0,121,0,1,0,1,9,1,148,66,32,55,34
1985,Los Angeles County,Los Angeles UP RR,0,0,1,65,26,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,62,3,0,65,0,0,0,0,4,0,12,10,3,7,6
1985,Los Angeles County,Westlake Village,0,1,11,70,127,0,0,5,4,0,19,0,1,0,0,0,0,0,0,0,0,51,19,38,32,0,0,1,8,19,0,20,61,20,27,19
1985,Los Angeles County,Beverly Hills,0,201,99,485,1735,0,56,69,61,48,283,77,5,13,106,19,1,3,16,12,26,336,149,277,208,27,32,196,58,206,5,320,891,305,241,298
1985,Los Angeles County,Bradbury,0,0,1,11,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,8,3,0,0,0,0,2,0,3,3,1,2,3
1985,Los Angeles County,Burbank,2,196,103,941,2045,2,55,76,219,85,297,117,11,14,54,45,6,46,7,7,7,694,247,535,406,74,18,172,189,417,15,168,713,328,491,513
1985,Los Angeles County,Claremont,4,66,25,506,987,2,36,17,68,25,143,29,10,10,17,15,4,4,1,7,7,354,152,328,178,3,15,68,153,210,3,114,242,195,294,256
1985,Los Angeles County,Commerce,3,88,93,404,1269,10,21,57,40,24,97,32,9,10,37,13,4,4,2,8,32,306,98,96,308,4,10,449,29,104,5,113,348,140,278,503
1985,Los Angeles County,Compton,55,1157,1178,2019,2036,23,239,597,268,96,550,438,176,69,474,72,9,31,92,2,66,1823,196,1330,689,31,104,338,75,101,13,569,530,282,497,727
1985,Los Angeles County,Covina,0,100,151,531,1163,0,42,69,68,23,367,70,8,3,19,30,0,33,0,4,29,354,177,325,206,1,15,387,71,93,6,188,289,147,287,440
1985,Los Angeles County,Cudahy,4,49,61,262,311,1,9,30,11,1,159,15,9,2,23,1,2,2,8,0,0,192,70,150,112,2,10,175,35,29,2,31,31,22,110,148
1985,Los Angeles County,Culver City,4,272,82,612,1715,3,95,49,192,155,684,152,47,9,64,73,19,20,7,15,10,503,109,337,275,2,28,516,173,233,2,132,583,335,446,351
1985,Los Angeles County,Cerritos,1,115,129,860,1614,1,37,82,138,42,176,46,14,9,46,23,6,6,5,2,50,473,387,462,398,8,7,398,205,126,6,194,430,290,561,333
1985,Los Angeles County,High Desert DPR,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,1,2
1985,Los Angeles County,Hungry Valley DPR,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
1985,Santa Clara County,Agnews Developmental Center,0,0,2,4,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,18,0,6,5,5,12,10
1985,Los Angeles County,Downey,2,212,81,1206,2287,1,57,37,195,16,606,103,21,22,66,46,8,16,17,16,12,767,439,788,418,44,32,437,308,272,12,555,599,531,542,615
1985,Los Angeles County,Duarte,2,55,61,318,333,0,17,39,32,4,27,20,13,4,18,9,2,7,4,2,19,206,112,202,116,2,7,24,62,45,5,53,66,48,152,67
1985,Los Angeles County,El Monte,8,426,571,2010,2067,5,73,220,141,133,299,152,90,22,162,85,9,33,39,2,26,1733,277,1478,532,50,106,289,460,131,6,227,550,424,543,550
1985,Los Angeles County,El Segundo,0,29,54,144,585,0,12,28,24,56,76,13,6,0,10,5,2,0,4,6,4,76,68,83,61,0,0,6,52,158,3,85,177,122,147,139
1985,Los Angeles County,Gardena,3,452,141,825,1334,1,93,76,150,35,232,187,48,24,193,34,3,64,59,11,9,482,343,470,355,37,34,238,124,182,0,130,403,260,378,293
1985,Los Angeles County,Glendale,4,263,195,1916,4088,5,58,145,581,171,828,110,26,18,109,62,5,36,15,19,26,1123,793,987,929,42,20,615,336,540,23,564,821,308,394,2565
1985,Los Angeles County,Glendora,1,48,133,490,816,1,24,102,93,15,140,28,3,2,15,6,2,10,4,10,12,318,172,328,162,0,1,75,124,166,4,150,197,143,277,199
1985,Los Angeles County,Hawaiian Gardens,4,53,89,184,307,4,14,73,32,10,36,23,10,2,18,11,4,6,3,3,11,111,73,102,82,0,1,46,49,24,0,50,55,56,118,78
1985,Los Angeles County,Hawthorne,5,386,294,1034,2041,2,64,109,103,20,522,132,46,20,188,41,8,28,30,6,88,883,151,720,314,19,27,530,197,235,14,281,483,300,559,699
1985,Los Angeles County,Hermosa Beach,0,36,31,283,485,0,4,6,7,0,10,14,4,2,16,8,2,2,3,2,14,187,96,196,87,5,4,21,47,79,9,70,114,80,114,177
1985,Los Angeles County,Hidden Hills,0,0,0,8,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,5,7,1,0,0,0,1,4,0,5,6,4,1,0
